M_ItemCode;M_ItemDesc;ItemType;ItemGroup;ItemCategoryID;ItemCategoryName;BaseUoM;SalesUOM;PurchaseUOM
1130208920;ALBUMIN ( BCG ) THERMO  - 981767 ;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1139800937;ACCUGENCE BLOOD URIC ACID TEST STRIP;ST_KIMIA;ST_KR;1;Persediaan;STRIP;STRIP;BOX
1130208948;ALINITY C GAMMA GLUTAMYL TRANS.2 ( 600 T ) - 4T96.20;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130400545;URINE REAGEN STRIPS - URIT 11 G - 100 TEST;ST_KIMIA;ST_KR;1;Persediaan;TUBE;TUBE;TUBE
1130400547;DNA  FRAGMENTASI  KIT - BRED LIFE SCIENSE ( BRED - 002 );ST_KIMIA;ST_ULFL ;2;Inventaris;KIT;KIT;KIT
1139801001;1 ML SYRINGE  ABBOTT ( 9D41.03 );ST_KIMIA;ST_CL;2;Inventaris;PCS;PCS;PCS
1130208961;C-REACTIVE PROTEIN IV  2 X 200 TEST C III - 7876432190 ;ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130208934;ABBOTT TOTAL PROTEIN  3622 T - 7D73.22;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208935;ABBOTT ALBUMIN BCG 2607 T - 7D53.24;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208936;ABBOTT DIRECT BILLIRUBIN  2000 T - 8G63.22;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208937;ABBOTT TOTAL BILLIRUBIN 2750 T - 6L45.22;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208938;ABBOTT ALKALINE PHOSPATASE 1500 T - 7D55.22;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208939;ABBOTT ARCHITECH BILLIRUBIN CALIB. - 1E66.05;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208940;LIPID MULTICONSTITUENT CALIB - 5P56.02;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208941;APOLIPOPROTEIN B  243 T - 9D93.24;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208942;BIOKIT LP ( A ) CALIBRATOR - 5P83.02;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200835;REACTION CELL SET COBAS  C 503 - 7700814001;ST_KIMIA;ST_KIMIA;2;Inventaris;BOX;BOX;BOX
1130400535;URINALISYS 10 P INSIGHT ACON 100 TEST - REF U031 -101;ST_KIMIA;ST_ULFL ;1;Persediaan;TUBE;TUBE;TUBE
1130208914;ALINITY C CLINICAL CHEMISTRY CALIBRATOR - 8P65.03;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208915;ALINITY C GAMMA -  GLUTAMYL TRANFERASE REAGEN KIT  4 X 300 TEST - 7P73.20;ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130208916;ALINITY C CALCIUM REAGEN KIT 10 X 400 TEST - 7P57.20;ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130208897;ALINITY C TOTAL PROTEIN 2 800 T - 4T81.20;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208898;ALINITY C CONSOLIDATED CHEMISTRY CALIB - 4V62.01;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;BOTOL
1130208910;ALINITY C ALBUMIN BCG 2 - 1044 TEST ( 4U30.20 );ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130208911;ALINITY C URIC ACID 2 -  640 TEST ( 4U09.20 );ST_KIMIA;ST_KIMIA;1;Persediaan;CATRIDGE;CATRIDGE;CATRIDGE
1130208912;ALINITY C CHOLESTEROL 2  - 880 TEST ( 4T88.20 );ST_KIMIA;ST_KIMIA;1;Persediaan;CATRIDGE;CATRIDGE;CATRIDGE
1130400536;SPERM GRAD 30 ML - 303VIR0063;ST_KIMIA;ST_ULFL ;2;Inventaris;KIT;KIT;KIT
1139800926;"Na CL 0,9 % - 100 ml";ST_KIMIA;ST_CL;2;Inventaris;BOTOL;BOTOL;BOTOL
1130200860;COBAS ALBUMIN GEN 2 - 8056692190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200830;SCCS 50 ML  COBAS C 503 - 08463093190;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;BOTOL
1130208908;"ACTIVATOR FOR COBAS C , INTEGRA  ( 4663632190 )";ST_KIMIA;ST_KIMIA;2;Inventaris;BOX;BOX;BOX
1130208919;"CRP T CONTROL N  ( 5 X 0,5 ML ) - 20766321322";ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1139800924;ARCHITECH SEPTUM ( 4D18.03 );ST_KIMIA;ST_CL;2;Inventaris;BOX;BOX;BOX
1139800925;TUBE VACUTAINER GEL CLOT ACTIVATORSST 4ML GOLDEN VAC;ST_KIMIA;ST_CL;2;Inventaris;PCS;PCS;PCS
1130400540;TEST KEHAMILAN ORIENT GENE  ( STRIP );ST_KIMIA;ST_ULFL ;1;Persediaan;TEST;TEST;KIT
1130400541;TEST KEHAMILAN ORIENT GENE  ( DEVICE );ST_KIMIA;ST_ULFL ;1;Persediaan;TEST;TEST;TEST
1139800927;GELAS PLASTIK UNTUK DENTAL;ST_KIMIA;ST_CL;2;Inventaris;PCS;PCS;PCS
1130208955;ABBOTT TOTAL PROTEIN 800 T  ( 4U44.20 );ST_KIMIA;ST_KR;2;Inventaris;KIT;KIT;KIT
1130400548;HITUNG SPERMA  / SPERMA COUNT  - 250 CC ;ST_KIMIA;ST_ULFL ;2;Inventaris;BOTOL;BOTOL;BOTOL
1130208894;THERMOSCIENTIFIC HDL CHOLES - 81955;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208895;HDL CHOLESTEROL PLUS THERMO - 81955 ;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208896;LDL CHOLESTEROL PLUS THERMO - K 1956;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208956;LIPASE 4 X 25 ML -  THERMO  ( 81846 );ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208962;ABBOTT CHOLESTEROL 2   ( 4T88.30 );ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130209029;ALINITY C CHOLINESTRASE 2 X 100 T - 9P94.22;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1130200822;CHOL 2  - 2600 T COBAS C 503 - 8057443190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200824;GLUC 3 - 3300 T COBAS C 503 - 8057800190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200826;UA2 - 1300 T COBAS C 503 - 8058750190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200841;ALB T2 500 T COBAS C 503 - 8056722190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200829;Na CL COBAS C 503 - 08063494190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130209023;SERUM INDEX ( SI2) 14500 T  - 8063516190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208963;ISE DEPROTENEIZER COBAS  CIII - 2 X 11 ML  ( 4838181001 );ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1130209025;ALKALINE PHOSPHATASE FS IFCC 37  ͦC (  10441990022 ) - PROLINE;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208893;PRECI CONTROL HbA 1 C PATH  - 5912504190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200838;COBAS CREATININ JAFEE / CREAJ 700 T - 4810716190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208906;CLEANING KIT FOR CL ELECTRODE ( ROCHE ) - 03112098035;ST_KIMIA;ST_KIMIA;2;Inventaris;SET;SET;SET
1130208960;O - TOLUDINE PRO ANALYSIS 250 ML - MERCK ( 1.08310.0250 );ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;BOTOL
1130209022;ARCH ALKALINE PHOSPATASE 2  ( 1600 T ) - 4S87.20;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208907;CAPILARY CATRIDGE - 10046286;ST_KIMIA;ST_KIMIA;2;Inventaris;PCS;PCS;PCS
1130208909;COBAS TOTAL PROTEIN URINE / CSF GEN 3 - 3333825190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208917;REFF. FILLING SOLUTION 10 ML ( ISE );ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208918;FILLING SOLUTION 10 ML ( ISE );ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208957;NORUDIA GLYCATED ALBUMIN - 5114 - 798693 509;ST_KIMIA;ST_KIMIA;2;Inventaris;SET;KIT;SET
1130208958;NORUDIA GLYCATED ALBUMIN CALIBRATOR - 5115516;ST_KIMIA;ST_KIMIA;2;Inventaris;VIAL;VIAL;VIAL
1130208959;NORUDIA GLYCATED ALBUMIN CONTROL - 511523;ST_KIMIA;ST_KIMIA;2;Inventaris;VIAL;VIAL;VIAL
1130209024;WASH SOLUTION JOKOH 25 ML - J16151;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;BOTOL
1130200881;LYP DIABETES CTRL. BILEVEL MINIPACK - 740 X;ST_KIMIA;ST_KIMIA;2;Inventaris;VIAL;VIAL;VIAL
1130200845;LDL C3 600 T COBAS C 503 - 8057966190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200828;PYP 950 T COBAS C 503 - 08062986190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200833;BASIC WASH  2 X 2 LITER - 08302545190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200866;GAMMA GT  - GLUTAMYLTRANSFERASE VER 2 ( 8057796190 );ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130400556;FECAL OCCULT BLOOD TRANSFERIN ( FOBT )  RAPID TEST CASSETTE - ONCOPROBE;ST_KIMIA;ST_ULFL ;1;Persediaan;TEST;TEST;KIT
1130209028;ALINITY C CREATININ 2 ( 4500 T ) - 4T91.20;ST_KIMIA;ST_KIMIA;2;Inventaris;CATRIDGE;CATRIDGE;KIT
1130209006;SEBIA CAPPILARYS WASH SOLUTION ( 2 ) - 2052;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208968;ABBOTT ASPARTATE AMINOTRANFERASE 1200 T ( AST ) - 4S90.20;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208974;ALBUMIN DIALAB - D00205;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208975;ALKALINE PHOSPATASE DIALAB - D00523;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208976;TOTAL PROTEIN DIALAB - D00686;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208977;ADENOSE CALIBRATOR DIALAB - 913870;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130400553;SHIVANI GRADIENT KIT 40 & 80 - 50 ml;ST_KIMIA;ST_UL;2;Inventaris;BOTOL;BOTOL;BOTOL
1130400554;SHIVANI SPERM PRIME 100 ml;ST_KIMIA;ST_UL;2;Inventaris;BOTOL;BOTOL;BOTOL
1130208995;"ISE DILUENT GEN 2  , 2 X 2 LITER - 04880480190";ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1130208996;"ISE INTERNAL STANDART GEN 2 , 2 X 2 LITER - 04880455190";ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1130208997;ISE REFERENCE ELECTROLYTE 500 ML - 10820652216;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;BOTOL
1130209002;TOTAL PROTEIN STANDART 1 X 3 ML  ( CALIBRATOR )  - DIALAB;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;BOTOL
1130209003;ALBUMIN STANDART 1 X 3 ML ( CALIBRATOR ) - DIALAB ;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;BOTOL
1130209005;COBAS SAMPLE CLEANER 2 - COBAS C ( 12 X 68 ML ) - 5958024190;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1130208964;ARCH GAMMA  -  GLUTAMYL TRANFERAS 2  ( 600 T ) - 4T00.20;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208999;TECHNOPATH MULTICHEM U - 8P89.10;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;BOTOL
1130209001;CALCIUM GEN 2 COBAS C III ( 400 T ) - 5061504190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130209027;C.F.A.S  ROCHE  ( 12 X 3 ML ) - 10759350190;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1130208979;ALINITY C TRIGLYCERIDE  2 REAGENT KIT ( 1400 T ) - 4U06.20;ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130208990;COBAS RF II - 400 T C 503 - 8058628190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208991;"CELL WASH SOLUTION I / NAOH-D 2 X 1,8 LTR - 4880285214";ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1130208993;PRECI CTRL CLIN CHEM MULTI 1  - 5117003190;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1130208994;PRECI CTRL CLIN CHEM MULTI 2  - 5117216190;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1130208966;ABBOTT ALANINE AMINOTRANSFERASE 2 / ALT  ( 1200 T ) - 4S88.20;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208978;ABBOTT TRIGLYCERIDE 2 - 4 X 40 ML ( 4T10.20 );ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130400555;STERIZYME DUAL ENZYMATIC DETERGENT 5 L - SDED5;ST_KIMIA;ST_ULFL ;2;Inventaris;GALON;GALON;GALON
1130208981;COBAS ALKALINE PHOSPATASE IFCC GEN 2 - 1100 T (  8056757190 );ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208982;COBAS UIBC - 100 TEST c 503 ( 8058776190 );ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130208983;COBAS IRON GEN 2 - 700 TESTc 503 ( 8057931190 );ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130208984;COBAS TOTAL PROTEIN GEN 2 - 1050 TEST c 503 ( 8058652190 );ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130200888;TOTAL PROTEIN  PLUS  THERMO - 981827;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208967;CALCIUM SCIENTIFIC - THERMO  ( 81953 );ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208985;COBAS CALCIUM GEN 2 - 1500 T C 503 ( 8057427190 );ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208986;COBAS CREATININ KINASE - 500 T c 503 ( 8057460190 );ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208987;COBAS MAGNESIUM GEN 2 - 690 T c 503 ( 8058016190 );ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208988;COBAS LACTATE DEHYDROGERASE / LDH IFCC VER.2 - 850 T c 503 ( 8057958190 );ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208989;COBAS AMYLASE PANCREATIC - 450 T c 503 ( 8056820190 );ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208891;CC GLUKOSE - 3L82.22;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
11302008892;CC CHOLESTEROL 3032 - 7D62.22 - TIDAK DIPAKAI ;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1130208965;ALINITY C ALKALINE PHOSPATASE 2 - 200 T ( 4T83.20 );ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1139800991;REACTION CELL SET COBAS  C 303  - 9033408001;SUPPLIES;ST_KIMIA;1;Persediaan;BOX;BOX;BOX
1130208992;SMS 123 ML COBAS c503 - 8063478190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200840;A1CX3  200T COBAS C 503 - 8445699190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200825;TRIGL - 1000 T COBAS C 503 - 8058687190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200832;Na OH D  D COBAS C 503 - 08063451190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200844;HDL C4 700 T COBAS C 503 - 8057877190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200820;ALTP -  450 T COBAS C 503 - 8056773190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200847;A1CD COBAS C 503 - 8463107190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200821;ASTP - 500 T COBAS C 503 - 8056838190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200850;CREATININ PLUS GEN 2  / CREP 2 ( 600 T ) - 8057524190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200827;UREAL - 600 T COBAS C 503 - 8058806190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200831;ECO D 40 T  COBAS  C 503 - 08063354190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208972;ALINITY C ALANINE AMINOTRANSFERASI ( ALT )  1200 T - 4T84.20;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208973;ALINITY C ASPARTATE AMINOTRANSFERASI ( AST )  1200 T - 4T86.20;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200846;PRECI CTRL HBA 1 C NORMAL - 5479207190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130209000;CK - MB COBAS C III ( 100 T ) - 7442050190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200882;ELECTROLYTE REAGEN - ISE REAGENT KIT DS-1 ( NO 3 );ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130200883;DEPROTENEISER SOLUTION 50 ml;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;BOTOL
1130400527;FECAL OCCULT BLOOD ( FOB ) RAPID TEST CASSETTE  REFF. OFOB-61  - RIGHT SIGN ;ST_KIMIA;ST_KIMIA;1;Persediaan;TEST;TEST;TEST
1130200880;ARCH CC CK MB CALIBRATOR - 02K42.01;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1139800893;"ROLLER , PERISTALTIK PUMP EA - 03067343001";ST_KIMIA;ST_KIMIA;2;Inventaris;PCS;PCS;PCS
1139800887;THYMOL;ST_KIMIA;ST_KIMIA;2;Inventaris;GRAM;GRAM;GRAM
1130200870;LACTATE DEHYDROGENASE IFCC VER.2 COBAS 311 - 3004732122;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208998;ACID WASH 2 X 2 LITER - 48800285214  ( NAOH-D II );ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1130209007;CHLORIDE ELEKTRODE ( 9000 T ) - 3246353001;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130209008;KALIUM ELECTRODE ( 9000 T ) - 10825441001;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130209009;REFERENCE ELEKTRODE  - 3149501001;ST_KIMIA;ST_KIMIA;2;Inventaris;PCS;PCS;PCS
1130209010;SODIUM ELECTRODE ( 9000 T ) - 10825468001;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208892;ABBOTT UREA NITROGEN 2 ( 1400 T  ) -  4T12.20;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1130209004;"NA OH D BASIC WASH 2 X 1,8 L - 4880285214";ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1130200887;SOLUTION PACK NA  / K / CL. EASYLITE -  400ML;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200886;TOTAL PROTEIN - HUMAN ( 157004 );ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200854;ALINITY C UIBC CALIBRATOR - 8P44.01;ST_KIMIA;ST_ULFL ;2;Inventaris;KIT;KIT;KIT
1130200853;ALINITY C UIBC 300 T - 8P44.20;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200858;ALINITY C CREATININ KINASE 1200 T - 8P42.20;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130400521;TEST KEHAMILAN - RIGHT SIGN ( WHCG-C11 ) 25 TEST;ST_KIMIA;ST_ULFL ;1;Persediaan;TEST;TEST;TEST
1130100032;STEINHEIMER MALBIN / SM SEDIMEN ;ST_KIMIA;ST_ULFL ;2;Inventaris;PCS;PCS;PCS
1130200864;LDH I GEN 2 ACC - IFCC 300 T - 3004732122;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200872;ABBOTT URIC ACID - 640 T ( 4T13.20 );ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1130200879;ABBOTT CONSOLIDATED CHEMISTRY CALIBRATOR (4V15.01 );ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200756;CHOLINESTERASE 5 X 30ML  - RANDOX  ( CE190 );SUPPLIES;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130200757;ELEKTRODE CALCIUM ( Ca ) - 3110354180;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130400513;ALKOHOL SALIVA SCREENING STRIP - DUMO DIAGNOSTIK;ST_KIMIA;ST_UL;1;Persediaan;TEST;TEST;KIT
1130200759;ARCH MICROALBUMIN CONTROL - 2K98.14;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200760;ARCH MICROALBUMIN CALIBRATOR - 2K98.04;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200761;ALINITY C TOTAL PROTEIN REAGENT KIT - 7P52.20;ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130200762;ALINITY C UREA NITROGEN REAGENT KIT - 8P16.20;ST_KIMIA;ST_KIMIA;1;Persediaan;CATRIDGE;CATRIDGE;CATRIDGE
1130200763;ALINITY C URIC ACID REAGENT KIT - 8P56.20;ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130200764;ALINITY C ULTRA HDL REAGENT KIT - 7P75.20;ST_KIMIA;ST_KIMIA;1;Persediaan;CATRIDGE;CATRIDGE;CATRIDGE
1130200765;ALINITY C GLUCOSE REAGENT KIT - 7P55.20;ST_KIMIA;ST_KIMIA;1;Persediaan;CATRIDGE;CATRIDGE;KIT
1130200766;COBAS SAMPLE CLEANER  ( 12 X 20 ML ) - 05352991190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200758;ARCH MICROALBUMIN 500 TEST - 2K98.24;ST_KIMIA;ST_KIMIA;1;Persediaan;BOTOL;KIT;KIT
1130200767;CONTROL HUM ASY 2 - 5 ML ( RANDOX ) - HN 1530;SUPPLIES;ST_KIMIA;1;Persediaan;VIAL;VIAL;VIAL
1130200752;MULTI CLEAN 12 X 70 ML - 4708725190;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;BOTOL
1130200753;ISE CLEANING SOLUTION 5 X 100 ML - 11298500316;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200754;NAOH-D  ( 70 ML  BOTTLE )  12 X 70 ML - 11555430216;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200801;ALINITY C ICT SAMPLE DILUENT - 7P53.20;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;BOTOL
53370000;BCR-ABL Quantitative PCR;ST_KIMIA;ST_MD;2;Inventaris;KIT;KIT;KIT
1139800905;SOURCE LAMP ALINITY C - 9D45.03;ST_KIMIA;ST_KIMIA;2;Inventaris;PCS;PCS;PCS
1130200889;CC CALIB CREATININ ENZYMATIC - 6K30.10;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1139800714;SAMPEL CUP COBAS 5000 PCS - 10394246001;SUPPLIES;ST_KIMIA;1;Persediaan;PAK;PAK;BOX
1139901667;PASIR SILIKA BANGKA 8 - 16;ST_UMUM;ST_KIMIA;2;Inventaris;SAK;SAK;SAK
1130200626;LIQUICHECK BLOOD GAS PLUS E CTRL  LEVEL 3 ( 578 );ST_KIMIA;ST_KIMIA;2;Inventaris;VIAL;VIAL;VIAL
1139800740;ACCUTREND GLUCOSE 25` TEST ( ROCHE ) - 11447475173;ST_KIMIA;ST_KIMIA;1;Persediaan;STRIP;STRIP;STRIP
1139800748;GELAS UKUR 250 ML;ST_KIMIA;ST_MIKRO;2;Inventaris;PCS;PCS;PCS
1130208890;ARCH CK-MB CONTROL -  6K25.30;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200791;ALINITY C SERIES MAINTENANCE SOLUTION - 8P98.70;ST_KIMIA;ST_KIMIA;2;Inventaris;CATRIDGE;CATRIDGE;CATRIDGE
1130200025;NaOH+DETERGENT - 1151540316;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1130200652;SMS 12 X 70 - 11555421216;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200596;HBA1c 2 X 14 ML THERMO - 81926;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130400267;METHAMPHETAMIN INTEC STRIP 50;ST_KIMIA;ST_KR;2;Inventaris;STRIP;STRIP;STRIP
CONS00002;REAGEN D-10 CONSINASI ( HBA 1 C ) - PEMAKAIAN PER BULAN;REAGEN;ST_KIMIA;1;Persediaan;TEST;TEST;TEST
1130400252;PENCYCLIDINE  ( PCP )  RIGHT SIGN - DPCP - C11;ST_KIMIA;ST_KR;1;Persediaan;TEST;TEST;TEST
